row_idx,Polar_pretty_formula,NPolar_mpid,Polar_mpid,Energy_diff_meV,$M_A$,$M_B$,$M_X$,$A_{Mend}$,$B_{Mend}$,$X_{Mend}$,$A_{wt}$,$B_{wt}$,$X_{wt}$,$A_{Mend_wt}$,$B_{Mend_wt}$,X_AN,A_$E_{affinity}$,A_$r_{p/s+p+d}$,A_$IE_{I}$,A_$\chi_{Mulliken}$,B_$\chi_{Mulliken}$,B_$E_{affinity}$,B_$r_{p/s+p+d}$,X_$\chi_{Mulliken}$,X_$R_{covalent}$,X_$E_{affinity}$,X_$IE_{I}$,X_$N_e$,A_chi_calc,A_eta_calc,A_softness_calc,A_omega_calc,X_chi_calc,X_eta_calc,X_softness_calc,X_omega_calc,AX_chi_mismatch,AX_eta_mismatch,AXchi_x_dAcancel,Asoft_x_dAnet,polar_A_offcenter_mean_A,polar_A_offcenter_p90_A,polar_A_offcenter_max_A,npolar_A_offcenter_mean_A,npolar_A_offcenter_p90_A,npolar_A_offcenter_max_A,d_A_offcenter_mean_A,d_A_offcenter_p90_A,d_A_offcenter_max_A,polar_B_offcenter_mean_A,polar_B_offcenter_p90_A,polar_B_offcenter_max_A,polar_B_offcenter_frac_gt_0p10A,polar_B_offcenter_frac_gt_0p20A,npolar_B_offcenter_mean_A,npolar_B_offcenter_p90_A,npolar_B_offcenter_max_A,npolar_B_offcenter_frac_gt_0p10A,npolar_B_offcenter_frac_gt_0p20A,d_B_offcenter_mean_A,d_B_offcenter_p90_A,d_B_offcenter_max_A,d_B_offcenter_frac_gt_0p10A,polar_AX_dist_mean_A,polar_AX_dist_std_A,polar_AX_dist_distortion,npolar_AX_dist_mean_A,npolar_AX_dist_std_A,npolar_AX_dist_distortion,d_AX_dist_mean_A,d_AX_dist_std_A,d_AX_dist_distortion,polar_BX_dist_mean_A,polar_BX_dist_std_A,polar_BX_dist_distortion,npolar_BX_dist_mean_A,npolar_BX_dist_std_A,npolar_BX_dist_distortion,d_BX_dist_mean_A,d_BX_dist_std_A,d_BX_dist_distortion,polar_A_cage_asph_mean,polar_A_cage_asph_std,npolar_A_cage_asph_mean,npolar_A_cage_asph_std,d_A_cage_asph_mean,d_A_cage_asph_std,polar_A_CN_mean,polar_A_CN_mode,npolar_A_CN_mean,npolar_A_CN_mode,d_A_CN_mean,polar_B_CN_mean,polar_B_CN_mode,npolar_B_CN_mean,npolar_B_CN_mode,d_B_CN_mean,polar_n_A_sites,npolar_n_A_sites,polar_n_B_sites,npolar_n_B_sites,polar_n_X_sites,npolar_n_X_sites,polar_Ewald_eV_per_atom,npolar_Ewald_eV_per_atom,d_Ewald_eV_per_atom,polar_Ewald_A_siteE_mean_eV,polar_Ewald_A_siteE_std_eV,polar_Ewald_B_siteE_mean_eV,polar_Ewald_B_siteE_std_eV,polar_Ewald_X_siteE_mean_eV,polar_Ewald_X_siteE_std_eV,npolar_Ewald_A_siteE_mean_eV,npolar_Ewald_A_siteE_std_eV,npolar_Ewald_B_siteE_mean_eV,npolar_Ewald_B_siteE_std_eV,npolar_Ewald_X_siteE_mean_eV,npolar_Ewald_X_siteE_std_eV,d_Ewald_A_siteE_mean_eV,d_Ewald_A_siteE_std_eV,d_Ewald_B_siteE_mean_eV,d_Ewald_B_siteE_std_eV,d_Ewald_X_siteE_mean_eV,d_Ewald_X_siteE_std_eV,split
10,NaMn2O4,mp-1002571,mp-1003766,38.48998,22.98976928,54.938045,15.9994,11,60,101,0.142857143,0.285714286,0.571428571,1.571428571,17.14285714,8,0.547927844,0.58490566,5.138604896,2.84326637,3.717145312,-0.518213483,0.502040816,7.53936359,0.63,1.461113279,13.6176139,8,2.84326637,2.295338526,0.435665584,1.760995939,7.53936359,6.078250311,0.16452103,4.675852459,4.69609722,3.782911785,-0.003488011,0.150216538,0.345054096,0.345054096,0.345054096,1.11E-16,1.11E-16,1.11E-16,0.345054096,0.345054096,0.345054096,0.16058199,0.261100158,0.261100158,0.5,0.5,8.07E-17,1.45E-16,1.61E-16,0,0,0.16058199,0.261100158,0.261100158,0.5,2.489151141,0.087392609,0.035109402,2.435789099,0.023464897,0.009633386,0.053362042,0.063927712,0.025476016,2.035654528,0.196383084,0.096471715,1.965054802,0.032479216,0.016528402,0.070599726,0.163903868,0.079943313,0.261915445,1.67E-16,0.722641783,0,-0.460726337,1.67E-16,7,7,6,6,1,6,6,6,6,0,2,1,4,2,8,4,-34.03019171,-34.00584486,-0.024346854,-7.248512757,1.40E-15,-64.71104127,4.128152715,-25.38518667,2.419194194,-7.186563246,0,-63.08003584,2.345346447,-26.17356977,0.231599052,-0.061949512,1.40E-15,-1.631005431,1.782806268,0.788383099,2.187595142,train
11,NaMn2O4,mp-1002571,mp-1003767,16.506847,22.98976928,54.938045,15.9994,11,60,101,0.142857143,0.285714286,0.571428571,1.571428571,17.14285714,8,0.547927844,0.58490566,5.138604896,2.84326637,3.717145312,-0.518213483,0.502040816,7.53936359,0.63,1.461113279,13.6176139,8,2.84326637,2.295338526,0.435665584,1.760995939,7.53936359,6.078250311,0.16452103,4.675852459,4.69609722,3.782911785,-3.997125401,0.017451953,0.255369474,0.366348608,0.366348608,1.11E-16,1.11E-16,1.11E-16,0.255369474,0.366348608,0.366348608,0.047039413,0.057411556,0.05784411,0,0,8.07E-17,1.45E-16,1.61E-16,0,0,0.047039413,0.057411556,0.05784411,0,2.487219081,0.132726844,0.053363552,2.435789099,0.023464897,0.009633386,0.051429982,0.109261947,0.043730166,2.010146599,0.109496641,0.054471968,1.965054802,0.032479216,0.016528402,0.045091797,0.077017425,0.037943566,0.321625626,0.024664465,0.722641783,0,-0.401016157,0.024664465,6,6,6,6,0,6,6,6,6,0,6,1,12,2,24,4,-34.01953169,-34.00584486,-0.013686835,-6.812061113,0.558377804,-63.31127689,3.326148499,-26.17552674,1.130343741,-7.186563246,0,-63.08003584,2.345346447,-26.17356977,0.231599052,0.374502133,0.558377804,-0.231241047,0.980802052,-0.001956971,0.898744689,train
12,NaMn2O4,mp-1004376,mp-1003767,-6.975985,22.98976928,54.938045,15.9994,11,60,101,0.142857143,0.285714286,0.571428571,1.571428571,17.14285714,8,0.547927844,0.58490566,5.138604896,2.84326637,3.717145312,-0.518213483,0.502040816,7.53936359,0.63,1.461113279,13.6176139,8,2.84326637,2.295338526,0.435665584,1.760995939,7.53936359,6.078250311,0.16452103,4.675852459,4.69609722,3.782911785,0.698971819,0.017451953,0.255369474,0.366348608,0.366348608,0.993050424,1.114401526,1.114401526,-0.73768095,-0.748052918,-0.748052918,0.047039413,0.057411556,0.05784411,0,0,0.027443096,0.028742185,0.028742185,0,0,0.019596317,0.028669371,0.029101925,0,2.487219081,0.132726844,0.053363552,3.227843738,0.638657069,0.197858732,-0.740624657,-0.505930225,-0.14449518,2.010146599,0.109496641,0.054471968,2.027543912,0.121014292,0.059685164,-0.017397312,-0.01151765,-0.005213196,0.321625626,0.024664465,0.231697586,0.018772931,0.08992804,0.005891535,6,6,15,14,-9,6,6,6,6,0,6,4,12,8,24,16,-34.01953169,-34.27161149,0.252079793,-6.812061113,0.558377804,-63.31127689,3.326148499,-26.17552674,1.130343741,-7.821045832,0.121142094,-65.30689408,3.371139579,-25.3666116,0.722735232,1.00898472,0.43723571,1.995617193,-0.04499108,-0.808915139,0.407608508,train
13,NaMn2O4,mp-542710,mp-1003767,22.781246,22.98976928,54.938045,15.9994,11,60,101,0.142857143,0.285714286,0.571428571,1.571428571,17.14285714,8,0.547927844,0.58490566,5.138604896,2.84326637,3.717145312,-0.518213483,0.502040816,7.53936359,0.63,1.461113279,13.6176139,8,2.84326637,2.295338526,0.435665584,1.760995939,7.53936359,6.078250311,0.16452103,4.675852459,4.69609722,3.782911785,0.698971819,0.017451953,0.255369474,0.366348608,0.366348608,0.144619666,0.144619666,0.144619666,0.110749808,0.221728942,0.221728942,0.047039413,0.057411556,0.05784411,0,0,0.116728643,0.131030892,0.131030892,1,0,-0.069689231,-0.073619336,-0.073186782,-1,2.487219081,0.132726844,0.053363552,2.434985123,0.071511618,0.0293684,0.052233958,0.061215226,0.023995151,2.010146599,0.109496641,0.054471968,1.973380824,0.107747653,0.054600537,0.036765776,0.001748988,-0.000128569,0.321625626,0.024664465,0.147712107,7.73E-17,0.173913518,0.024664465,6,6,8,8,-2,6,6,6,6,0,6,4,12,8,24,16,-34.01953169,-35.16247328,1.14294159,-6.812061113,0.558377804,-63.31127689,3.326148499,-26.17552674,1.130343741,-7.410854015,1.19E-14,-68.16408996,2.928876264,-25.59956976,0.956894603,0.598792902,0.558377804,4.852813074,0.397272235,-0.57595698,0.173449138,train
14,CaMn4O8,mp-1003320,mp-1003923,23.01823,40.078,54.938045,15.9994,16,60,101,0.076923077,0.307692308,0.615384615,1.230769231,18.46153846,8,0.024563319,0.502994012,6.112846243,3.068704781,3.717145312,-0.518213483,0.502040816,7.53936359,0.63,1.461113279,13.6176139,8,3.068704781,3.044141462,0.328499845,1.546733151,7.53936359,6.078250311,0.16452103,4.675852459,4.470658809,3.034108849,3.921027994,0.204519878,0.66866199,0.875989581,0.933870709,0.526226865,0.526226865,0.526226865,0.142435126,0.349762716,0.407643844,0.061878277,0.11052456,0.162888758,0.125,0,0.145711246,0.176435536,0.176435536,1,0,-0.083832969,-0.065910976,-0.013546777,-0.875,3.116771539,0.661456041,0.212224744,2.584095917,0.37851435,0.146478445,0.532675622,0.282941691,0.065746299,2.035988893,0.172451979,0.084701827,1.999346978,0.078289474,0.039157522,0.036641915,0.094162505,0.045544305,0.212710929,0.088182528,0.440313309,2.29E-16,-0.22760238,0.088182528,12.75,12,7,7,5.75,6,6,6,6,0,4,4,16,16,32,32,-37.406086,-38.08258325,0.676497257,-22.17606158,1.160430612,-65.3318305,4.123809661,-25.3469668,1.554870689,-21.40897271,1.39E-14,-68.34823527,1.514977082,-25.03395856,0.602534615,-0.767088865,1.160430612,3.016404777,2.60883258,-0.313008238,0.952336075,train
15,CaMn4O8,mp-1003483,mp-1003923,52.913883,40.078,54.938045,15.9994,16,60,101,0.076923077,0.307692308,0.615384615,1.230769231,18.46153846,8,0.024563319,0.502994012,6.112846243,3.068704781,3.717145312,-0.518213483,0.502040816,7.53936359,0.63,1.461113279,13.6176139,8,3.068704781,3.044141462,0.328499845,1.546733151,7.53936359,6.078250311,0.16452103,4.675852459,4.470658809,3.034108849,-0.549630815,0.204519878,0.66866199,0.875989581,0.933870709,2.22E-16,2.22E-16,2.22E-16,0.66866199,0.875989581,0.933870709,0.061878277,0.11052456,0.162888758,0.125,0,0.081612739,0.123238367,0.123251972,0.5,0,-0.019734463,-0.012713807,0.039636786,-0.375,3.116771539,0.661456041,0.212224744,2.39125547,0.020617599,0.008622081,0.725516069,0.640838442,0.203602663,2.035988893,0.172451979,0.084701827,2.007339899,0.09956897,0.049602446,0.028648995,0.072883009,0.03509938,0.212710929,0.088182528,0.318366399,0,-0.10565547,0.088182528,12.75,12,6,6,6.75,6,6,6,6,0,4,1,16,4,32,8,-37.406086,-37.40704639,0.000960397,-22.17606158,1.160430612,-65.3318305,4.123809661,-25.3469668,1.554870689,-22.18751967,0,-63.51385165,2.297893157,-26.2560846,0.486594894,0.011458094,1.160430612,-1.817978842,1.825916504,0.909117804,1.068275796,train
16,MgMn4O8,mp-1003484,mp-1004375,2.6755297,24.305,54.938045,15.9994,73,60,101,0.076923077,0.307692308,0.615384615,5.615384615,18.46153846,8,-0.414570786,0.556650246,7.645721725,3.822860863,3.717145312,-0.518213483,0.502040816,7.53936359,0.63,1.461113279,13.6176139,8,3.61557547,4.030146256,0.248129953,1.621825257,7.53936359,6.078250311,0.16452103,4.675852459,3.92378812,2.048104055,0,0.3870935,1.560124141,1.560124141,1.560124141,8.07E-05,8.07E-05,8.07E-05,1.560043419,1.560043419,1.560043419,0.034985619,0.040418448,0.040418835,0,0,0.117509021,0.181315977,0.181458446,0.5,0,-0.082523402,-0.140897529,-0.141039611,-0.5,3.191765159,0.702107298,0.219974611,2.129573525,0.029549124,0.013875606,1.062191634,0.672558175,0.206099005,2.005238492,0.103895627,0.051812105,2.009704397,0.106742351,0.053113458,-0.004465904,-0.002846723,-0.001301353,0.628692455,0,0.181039143,0,0.447653312,0,16,16,6,6,10,6,6,6,6,0,1,1,4,4,8,8,-37.76427465,-37.6842892,-0.079985454,-25.16806805,0,-64.67393316,2.955820672,-25.88397123,1.168327038,-25.57354517,0,-63.95603072,2.278652087,-26.06226144,0.492141842,0.405477118,0,-0.717902438,0.677168585,0.178290216,0.676185196,val
17,MgMn4O8,mvc-11655,mp-1004375,-16.011074,24.305,54.938045,15.9994,73,60,101,0.076923077,0.307692308,0.615384615,5.615384615,18.46153846,8,-0.414570786,0.556650246,7.645721725,3.822860863,3.717145312,-0.518213483,0.502040816,7.53936359,0.63,1.461113279,13.6176139,8,3.61557547,4.030146256,0.248129953,1.621825257,7.53936359,6.078250311,0.16452103,4.675852459,3.92378812,2.048104055,0,0.387112481,1.560124141,1.560124141,1.560124141,4.23E-06,4.23E-06,4.23E-06,1.560119915,1.560119915,1.560119915,0.034985619,0.040418448,0.040418835,0,0,5.08E-06,8.22E-06,8.97E-06,0,0,0.034980541,0.040410233,0.040409864,0,3.191765159,0.702107298,0.219974611,2.121434739,2.20E-06,1.04E-06,1.07033042,0.7021051,0.219973575,2.005238492,0.103895627,0.051812105,2.006690048,0.08971283,0.04470687,-0.001451555,0.014182797,0.007105236,0.628692455,0,0.196606298,0,0.432086157,0,16,16,6,6,10,6,6,6,6,0,1,1,4,4,8,8,-37.76427465,-37.56586198,-0.198412675,-25.16806805,0,-64.67393316,2.955820672,-25.88397123,1.168327038,-25.47668145,0,-63.6223628,3.750966395,-26.04875913,0.83277848,0.308613396,0,-1.051570356,-0.795145724,0.164787907,0.335548558,val
18,NaMnO2,mp-1016152,mp-1016119,13.8431635,22.98976928,54.938045,15.9994,11,60,101,0.25,0.25,0.5,2.75,15,8,0.547927844,0.58490566,5.138604896,2.84326637,3.717145312,-0.518213483,0.502040816,7.53936359,0.63,1.461113279,13.6176139,8,2.84326637,2.295338526,0.435665584,1.760995939,7.53936359,6.078250311,0.16452103,4.675852459,4.69609722,3.782911785,1.16474817,0.023450985,0.199304989,0.277182532,0.290877373,0.065568255,0.065568255,0.065568255,0.133736734,0.211614277,0.225309118,0.314909985,0.412629591,0.429160038,1,0.75,0.455633648,0.455633648,0.455633648,1,1,-0.140723663,-0.043004057,-0.02647361,0,2.441934731,0.08719232,0.035706245,2.441461179,0.042104472,0.017245604,0.000473552,0.045087848,0.018460641,2.078305552,0.22885706,0.110117138,2.048384419,0.178517711,0.087150493,0.029921132,0.050339348,0.022966646,0.232155173,0.024706891,0.21804988,1.02E-16,0.014105293,0.024706891,6,6,6,6,0,5.25,5,5,5,0.25,4,4,4,4,8,8,-25.55085501,-25.46317351,-0.087681504,-6.012171671,0.528386042,-49.06770197,2.252427319,-23.56177321,1.483078203,-6.279475488,5.56E-15,-47.98249655,1.67E-14,-23.795361,0.33645052,0.267303818,0.528386042,-1.085205421,2.252427319,0.233587793,1.146627683,train
19,NaMnO2,mp-18957,mp-1016119,28.078108,22.98976928,54.938045,15.9994,11,60,101,0.25,0.25,0.5,2.75,15,8,0.547927844,0.58490566,5.138604896,2.84326637,3.717145312,-0.518213483,0.502040816,7.53936359,0.63,1.461113279,13.6176139,8,2.84326637,2.295338526,0.435665584,1.760995939,7.53936359,6.078250311,0.16452103,4.675852459,4.69609722,3.782911785,-3.531349049,0.023444418,0.199304989,0.277182532,0.290877373,1.51E-05,1.51E-05,1.51E-05,0.199289915,0.277167458,0.290862299,0.314909985,0.412629591,0.429160038,1,0.75,2.69E-05,2.69E-05,2.69E-05,0,0,0.314883094,0.4126027,0.429133147,1,2.441934731,0.08719232,0.035706245,2.335655846,1.56E-06,6.66E-07,0.106278885,0.087190763,0.035705579,2.078305552,0.22885706,0.110117138,1.931313329,4.91E-06,2.54E-06,0.146992223,0.228852146,0.110114594,0.232155173,0.024706891,1,0,-0.767844827,0.024706891,6,6,6,6,0,5.25,5,6,6,-0.75,4,1,4,1,8,2,-25.55085501,-26.15761621,0.606761196,-6.012171671,0.528386042,-49.06770197,2.252427319,-23.56177321,1.483078203,-6.983238942,0,-48.65403053,0,-24.49659768,3.71E-05,0.971067272,0.528386042,-0.413671442,2.252427319,0.934824476,1.483041092,train
20,NaMnO2,mp-759533,mp-1016119,58.155144,22.98976928,54.938045,15.9994,11,60,101,0.25,0.25,0.5,2.75,15,8,0.547927844,0.58490566,5.138604896,2.84326637,3.717145312,-0.518213483,0.502040816,7.53936359,0.63,1.461113279,13.6176139,8,2.84326637,2.295338526,0.435665584,1.760995939,7.53936359,6.078250311,0.16452103,4.675852459,4.69609722,3.782911785,-2.931605806,0.023442235,0.199304989,0.277182532,0.290877373,2.24E-05,2.79E-05,2.81E-05,0.199282624,0.277154613,0.290849225,0.314909985,0.412629591,0.429160038,1,0.75,0.000950601,0.00111921,0.001183244,0,0,0.313959384,0.411510381,0.427976794,1,2.441934731,0.08719232,0.035706245,3.182407136,1.232123329,0.387167096,-0.740472405,-1.144931009,-0.351460851,2.078305552,0.22885706,0.110117138,2.133428246,0.215607148,0.101061355,-0.055122695,0.013249911,0.009055784,0.232155173,0.024706891,0.784145322,0.009118132,-0.551990149,0.015588759,6,6,6,6,0,5.25,5,6,6,-0.75,4,4,4,4,8,8,-25.55085501,-25.68628042,0.135425403,-6.012171671,0.528386042,-49.06770197,2.252427319,-23.56177321,1.483078203,-6.87647638,3.01E-05,-48.02193625,0.000137501,-23.92335452,0.00611947,0.86430471,0.528355988,-1.045765721,2.252289818,0.361581312,1.476958733,train
21,AlPO4,mp-1019511,mp-1019510,-14.653364,26.9815386,30.973762,15.9994,80,90,101,0.166666667,0.166666667,0.666666667,13.33333333,15,8,0.432832629,0.540298507,5.985365727,3.209099178,5.616589466,0.746610893,0.516129032,7.53936359,0.63,1.461113279,13.6176139,8,3.209099178,2.776266549,0.360195962,1.854706194,7.53936359,6.078250311,0.16452103,4.675852459,4.330264412,3.301983762,2.477691589,0.236010083,1.048575042,1.604523857,1.776323451,0.486677395,0.66420727,0.66420727,0.561897647,0.940316588,1.112116182,0.005772887,0.009081157,0.009086179,0,0,0.007587438,0.011304248,0.011304248,0,0,-0.00181455,-0.002223091,-0.002218069,0,3.874806225,2.979618205,0.768972184,3.156054846,0.939541616,0.297694958,0.718751379,2.040076589,0.471277225,1.53572884,0.004428404,0.002883584,1.539676474,0.004391555,0.002852258,-0.003947634,3.68E-05,3.13E-05,0.551534677,0.196124663,0.331304329,0.091652691,0.220230347,0.104471972,13.25,14,13.25,13,0,4,4,4,4,0,16,8,16,8,64,32,-54.50567211,-54.1491307,-0.356541411,-53.04238031,0.825124051,-143.9214992,1.689005086,-32.51753827,0.848358835,-52.19543709,0.646446342,-143.0815691,0.865281349,-32.40444449,0.721171721,-0.84694322,0.178677709,-0.839930114,0.823723737,-0.113093784,0.127187113,test
22,AlPO4,mp-1019512,mp-1019510,-74.54204,26.9815386,30.973762,15.9994,80,90,101,0.166666667,0.166666667,0.666666667,13.33333333,15,8,0.432832629,0.540298507,5.985365727,3.209099178,5.616589466,0.746610893,0.516129032,7.53936359,0.63,1.461113279,13.6176139,8,3.209099178,2.776266549,0.360195962,1.854706194,7.53936359,6.078250311,0.16452103,4.675852459,4.330264412,3.301983762,2.477691589,0.236010083,1.048575042,1.604523857,1.776323451,0.316800123,0.516822923,0.516822923,0.731774919,1.087700934,1.259500528,0.005772887,0.009081157,0.009086179,0,0,0.074021698,0.078823551,0.078823551,0,0,-0.06824881,-0.069742394,-0.069737372,0,3.874806225,2.979618205,0.768972184,2.395953373,0.721723189,0.301225891,1.478852851,2.257895015,0.467746293,1.53572884,0.004428404,0.002883584,1.549592849,0.041546807,0.026811434,-0.013864009,-0.037118403,-0.02392785,0.551534677,0.196124663,0.113527911,0.050285492,0.438006766,0.14583917,13.25,14,8.333333333,6,4.916666667,4,4,4,4,0,16,12,16,12,64,48,-54.50567211,-53.93319303,-0.572479083,-53.04238031,0.825124051,-143.9214992,1.689005086,-32.51753827,0.848358835,-55.80968677,1.243816737,-148.2157922,0.619683804,-29.8934198,0.530576393,2.767306459,-0.418692686,4.294292914,1.069321282,-2.624118468,0.317782442,test
23,AlPO4,mp-1019513,mp-1019510,-2.1842957,26.9815386,30.973762,15.9994,80,90,101,0.166666667,0.166666667,0.666666667,13.33333333,15,8,0.432832629,0.540298507,5.985365727,3.209099178,5.616589466,0.746610893,0.516129032,7.53936359,0.63,1.461113279,13.6176139,8,3.209099178,2.776266549,0.360195962,1.854706194,7.53936359,6.078250311,0.16452103,4.675852459,4.330264412,3.301983762,2.477691589,0.236010083,1.048575042,1.604523857,1.776323451,0.179668829,0.205943902,0.205943902,0.868906213,1.398579955,1.570379549,0.005772887,0.009081157,0.009086179,0,0,0.011309658,0.015343376,0.015343376,0,0,-0.005536771,-0.006262219,-0.006257197,0,3.874806225,2.979618205,0.768972184,3.036581484,0.930142645,0.306312427,0.838224741,2.049475559,0.462659756,1.53572884,0.004428404,0.002883584,1.524145436,0.004036694,0.002648497,0.011583404,0.00039171,0.000235088,0.551534677,0.196124663,0.545490363,0.087621889,0.006044314,0.108502774,13.25,14,14,14,-0.75,4,4,4,4,0,16,6,16,6,64,24,-54.50567211,-54.79901099,0.293338884,-53.04238031,0.825124051,-143.9214992,1.689005086,-32.51753827,0.848358835,-55.08657678,0.418810083,-148.3709142,0.142981938,-31.33414373,0.116141311,2.04419647,0.406313968,4.44941499,1.546023148,-1.183394538,0.732217523,test
24,AlPO4,mp-1019514,mp-1019510,-72.80931,26.9815386,30.973762,15.9994,80,90,101,0.166666667,0.166666667,0.666666667,13.33333333,15,8,0.432832629,0.540298507,5.985365727,3.209099178,5.616589466,0.746610893,0.516129032,7.53936359,0.63,1.461113279,13.6176139,8,3.209099178,2.776266549,0.360195962,1.854706194,7.53936359,6.078250311,0.16452103,4.675852459,4.330264412,3.301983762,2.477691589,0.236010083,1.048575042,1.604523857,1.776323451,0.307971808,0.478332584,0.478332584,0.740603234,1.126191273,1.297990867,0.005772887,0.009081157,0.009086179,0,0,0.075440057,0.08216472,0.08216472,0,0,-0.06966717,-0.073083563,-0.073078541,0,3.874806225,2.979618205,0.768972184,2.444297926,0.74683294,0.30554088,1.430508299,2.232785265,0.463431304,1.53572884,0.004428404,0.002883584,1.549591052,0.041870894,0.027020609,-0.013862212,-0.037442491,-0.024137025,0.551534677,0.196124663,0.120090607,0.070015019,0.43144407,0.126109644,13.25,14,8.666666667,6,4.583333333,4,4,4,4,0,16,6,16,6,64,24,-54.50567211,-53.9406844,-0.564987714,-53.04238031,0.825124051,-143.9214992,1.689005086,-32.51753827,0.848358835,-55.75894858,1.616737788,-148.1155143,0.617599805,-29.94241088,1.031456661,2.71656827,-0.791613737,4.194015039,1.071405281,-2.575127398,-0.183097826,test
25,AlPO4,mp-13024,mp-1019510,-96.205414,26.9815386,30.973762,15.9994,80,90,101,0.166666667,0.166666667,0.666666667,13.33333333,15,8,0.432832629,0.540298507,5.985365727,3.209099178,5.616589466,0.746610893,0.516129032,7.53936359,0.63,1.461113279,13.6176139,8,3.209099178,2.776266549,0.360195962,1.854706194,7.53936359,6.078250311,0.16452103,4.675852459,4.330264412,3.301983762,-1.852572822,0.236009774,1.048575042,1.604523857,1.776323451,8.58E-07,8.58E-07,8.58E-07,1.048574184,1.604522999,1.776322593,0.005772887,0.009081157,0.009086179,0,0,0.042573938,0.042573938,0.042573938,0,0,-0.03680105,-0.033492781,-0.033487758,0,3.874806225,2.979618205,0.768972184,1.94837438,0.092883313,0.04767221,1.926431844,2.886734892,0.721299974,1.53572884,0.004428404,0.002883584,1.55118469,0.03405933,0.021956979,-0.01545585,-0.029630926,-0.019073395,0.551534677,0.196124663,0.130317304,1.96E-17,0.421217373,0.196124663,13.25,14,6,6,7.25,4,4,4,4,0,16,2,16,2,64,8,-54.50567211,-53.56965803,-0.936014075,-53.04238031,0.825124051,-143.9214992,1.689005086,-32.51753827,0.848358835,-54.57713137,1.12E-14,-148.4615912,2.01E-14,-29.59480642,0.004713501,1.534751053,0.825124051,4.540091913,1.689005086,-2.922731854,0.843645333,test
26,AlPO4,mp-37990,mp-1019510,-3.8203328,26.9815386,30.973762,15.9994,80,90,101,0.166666667,0.166666667,0.666666667,13.33333333,15,8,0.432832629,0.540298507,5.985365727,3.209099178,5.616589466,0.746610893,0.516129032,7.53936359,0.63,1.461113279,13.6176139,8,3.209099178,2.776266549,0.360195962,1.854706194,7.53936359,6.078250311,0.16452103,4.675852459,4.330264412,3.301983762,2.477682015,0.236009822,1.048575042,1.604523857,1.776323451,0.293119168,0.366399176,0.366399505,0.755455874,1.238124681,1.409923946,0.005772887,0.009081157,0.009086179,0,0,0.004899412,0.006123898,0.006123985,0,0,0.000873475,0.002957259,0.002962194,0,3.874806225,2.979618205,0.768972184,3.241495811,0.981945533,0.302929755,0.633310414,1.997672672,0.466042429,1.53572884,0.004428404,0.002883584,1.518210103,0.008285302,0.005457283,0.017518738,-0.003856898,-0.002573698,0.551534677,0.196124663,0.325188999,0.162594067,0.226345678,0.033530595,13.25,14,13.6,13,-0.35,4,4,4,4,0,16,5,16,5,64,20,-54.50567211,-55.13662618,0.630954073,-53.04238031,0.825124051,-143.9214992,1.689005086,-32.51753827,0.848358835,-53.76722717,1.480088958,-145.5732619,2.087992334,-32.86981699,0.67394602,0.724846859,-0.654964907,1.651762695,-0.398987248,0.35227872,0.174412815,test
27,AlPO4,mp-3955,mp-1019510,1.3689817,26.9815386,30.973762,15.9994,80,90,101,0.166666667,0.166666667,0.666666667,13.33333333,15,8,0.432832629,0.540298507,5.985365727,3.209099178,5.616589466,0.746610893,0.516129032,7.53936359,0.63,1.461113279,13.6176139,8,3.209099178,2.776266549,0.360195962,1.854706194,7.53936359,6.078250311,0.16452103,4.675852459,4.330264412,3.301983762,2.477584003,0.23600874,1.048575042,1.604523857,1.776323451,0.150052144,0.150058383,0.150058893,0.898522898,1.454465475,1.626264559,0.005772887,0.009081157,0.009086179,0,0,0.002998316,0.003012959,0.003014175,0,0,0.002774572,0.006068198,0.006072004,0,3.874806225,2.979618205,0.768972184,3.000025522,1.128484803,0.376158401,0.874780703,1.851133401,0.392813783,1.53572884,0.004428404,0.002883584,1.524174714,0.001182095,0.000775564,0.011554126,0.003246309,0.00210802,0.551534677,0.196124663,0.4902327,0.029820604,0.061301977,0.166304059,13.25,14,14,14,-0.75,4,4,4,4,0,16,3,16,3,64,12,-54.50567211,-54.82549465,0.319822538,-53.04238031,0.825124051,-143.9214992,1.689005086,-32.51753827,0.848358835,-55.08192849,0.003065623,-148.4534217,0.002989846,-31.35440443,0.051133793,2.039548179,0.822058428,4.531922429,1.68601524,-1.163133845,0.797225042,test
